date_delivrance,lead_cat,priorite,commune,prefecture,region,nature,building_type,floors,n_units_stated,surface,resume,adp,n_permis,dossier_id,lat,lon
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,1,0,50000.0,villa · R+1 · 50 000 m2,PROPRIETE DITE : LAILA,GUctse-0256/2026,735943,31.53241,-7.94048
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,autre,0,0,66000.0,66 000 m2,Marrakech Menara propriété dite Bouskri 25,GUctse-0366/2026,764898,31.54988,-8.02565
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,10115.0,villa · 10 115 m2,"Propriété dite Sanawbar , Marrakech, commune Tassoultant",GUctse-0276/2026,550590,31.53957,-7.94544
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,10235.0,villa · 10 235 m2,"propriété dite Hicham sefiane v, préfecture de Marrakech ,commune de Tassoultante , douar elgorba",GUctse-0186/2026,734051,31.51564,-7.86012
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,sport,0,0,36623.59,sport · 36 624 m2,PROPRIETE DITE MABROUKA 5 COMMUNE TASSOULTANTE MARRAKECH,GUctse-0220/2026,705955,31.55459,-8.00563
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,lotissement,0,0,48504.0,lotissement · 48 504 m2,Lotissement Annajah 28-bis,GUctse-0343/2026,766013,31.56738,-8.00026
2026-04-08,industriel,haute,COMMUNE D'OULAD BOUGHADI,PROVINCE DE KHOURIBGA,REGION DE BENI MELLAL-KHENIFRA,Construction,industriel,1,0,6791.0,industriel · R+1 · 6 791 m2,CAIDAT BENI KHAIRANE C.R OULED BOUGHADI DOUAR OULED KADDAR,GUcobi-0007/2026,267507,33.09168,-6.68709
2026-04-08,grands_projets,normale,COMMUNE DE LAQSIR,PROVINCE D'EL HAJEB,REGION DE FES-MEKNES,Construction,social,1,0,63.0,social · R+1 · 63 m2,LOTISSEMENT LAKRAM R113,GUclqr-0065/2026,769791,33.95693,-5.23374
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,10200.0,villa · 10 200 m2,"propriete dite naaim 6 ,prefecture de marrakech ,commune de tassoultant ,",GUctse-0283/2026,745681,31.53023,-7.92506
2026-04-08,industriel,normale,COMMUNE DE TIZI NTEST,PROVINCE DE TAROUDANT,REGION DE SOUSS-MASSA,Construction,industriel,0,0,150.0,industriel · 150 m2,DOUAR AIT OUBLAL CT TIZI N'TEST,GUczts-0005/2026,763279,30.82526,-8.4188
2026-04-08,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,autre,0,0,149941.0,149 941 m2,Marrakech Menara propriété dite Said I,GUctse-0356/2026,755136,31.5078,-7.94251
2026-04-08,lotissements,haute,COMMUNE DE TIZGANE,PROVINCE DE CHEFCHAOUENE,REGION DE TANGER-TETOUAN-AL HOCEIMA,Lotissement,autre,0,0,13518.0,13 518 m2,LOTISSEMENT PERLE DE TARGHA,GUctge-0012/2026,685802,35.39557,-5.02039
2026-04-08,grands_projets,haute,ARRONDISSEMENT AIN CHOCK,PRÉFECTURE AIN CHOCK,REGION DE CASABLANCA-SETTAT,Construction,agricole,6,0,10732.0,agricole · R+6 · 10 732 m2,"PROPRIETES DITES HOUDA 1 ET HOUDA 2, PISTE TADDART, LES CRETES DE CALIFORNIE, AIN CHOCK, CASABLANCA",GUcas-0330/2026,629600,33.54153,-7.61532
2026-04-08,lotissements,haute,COMMUNE MZAMZA JANOUBIA,PROVINCE SETTAT,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,62320.0,62 320 m2,DOUAR ZOUAGHA,GUmjb-0018/2026,762196,33.09285,-7.54774
2026-04-08,lotissements,haute,COMMUNE LOULAD,PROVINCE SETTAT,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,0,0,12400.0,lotissement · 12 400 m2,CENTRE LOULAD,GUlld-0002/2026,460332,32.99328,-7.12699
2026-04-08,grands_projets,haute,COMMUNE D'OUAHAT SIDI BRAHIM,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,9160.0,villa · 9 160 m2,"AL BOURA , OUAHAT SIDI BRAHIM",GUcosb-0150/2025,633691,31.70267,-7.95978
2026-04-08,equipements,normale,COMMUNE DE BENI MELLAL,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Modification / Aménagement,sante,0,0,126.0,sante · 126 m2,AVENUE MOHAMED 5 RESIDENCE LUSAIL 1ER ETAGE BUREAU N° 16,GUcbml-0314/2026,774657,32.32617,-6.37473
2026-04-08,lotissements,haute,COMMUNE MOHAMMEDIA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,0,0,9533.0,lotissement · 9 533 m2,BOULEVARD MOULAY YOUSSEF,GUmhd-0084/2026,715397,33.7027,-7.38641
2026-04-08,industriel,normale,COMMUNE MOHAMMEDIA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,0,0,608.0,industriel · 608 m2,"Propriété dite :El Farah 9 ,Zone industrielle Mohammedia",GUmhd-0069/2026,703038,33.67961,-7.40563
2026-04-08,equipements,normale,ARRONDISSEMENT D'AGDAL,PREFECTURE DE FES,REGION DE FES-MEKNES,Modification / Aménagement,sante,0,0,246.0,sante · 246 m2,FES HAY ZAZA N° 38,GUcfes-0073/2026,747081,34.0306,-4.99883
2026-04-08,lotissements,haute,COMMUNE D'AIT ZINEB,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Morcellement,villa,0,0,665874.0,villa · 665 874 m2,AIT ZINEB,GUcznb-0020/2025,645452,30.98698,-7.13008
2026-04-07,lotissements,haute,COMMUNE DE SIDI AMAR,PROVINCE DE KHENIFRA,REGION DE BENI MELLAL-KHENIFRA,Morcellement,autre,0,0,52271.0,52 271 m2,DOUAR AIT BOUYCHI,GUcsam-0001/2026,733665,32.8628,-5.82362
2026-04-07,industriel,normale,ARRONDISSEMENT DE TABRIQUET,PREFECTURE DE SALE,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,industriel,1,0,150.0,industriel · R+1 · 150 m2,"Propriété dite Z.I.129. Quartier industriel, Salé",GUsale-0061/2026,623033,34.06069,-6.78876
2026-04-07,lotissements,haute,COMMUNE DE HRARA,PROVINCE DE SAFI,REGION DE MARRAKECH-SAFI,Morcellement,autre,0,0,31930.0,31 930 m2,PCE DE SAFI COMMUNE HAD HRARA,GUchra-0006/2026,530435,32.37414,-9.18997
2026-04-07,hotellerie,normale,COMMUNE DE ZAGORA,PROVINCE DE ZAGOURA,REGION DE DARAA-TAFILALET,Modification / Aménagement,hotel,0,0,2222.0,hotel · 2 222 m2,ZAOUITE EL BARAKA ZAGORA,GUczgo-0055/2026,725846,30.32226,-5.83864
2026-04-07,grands_projets,normale,ARRONDISSEMENT DE BNI MAKADA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,social,2,0,117.0,social · R+2 · 117 m2,"Lotissement  AL YAMAMA , lot n° 219",GUanma-0241/2026,745751,35.72416,-5.85374
2026-04-07,industriel,normale,COMMUNE DE DCHEIRA EL JIHADIA,PREFECTURE D'INEZGANE-AIT MELLOUL,REGION DE SOUSS-MASSA,Construction,industriel,0,0,950.0,industriel · 950 m2,"LOT N° 84 SELON PLAN DU LOTISSEMENT - LOT N° 62 SELON PLAN CADASTRALE ZONE INDUSTRIELLE TASSILA, DCH",GUcdjy-0043/2026,431959,30.38688,-9.51903
2026-04-07,lotissements,haute,COMMUNE DE TAHANNAOUT,PROVINCE D'AL HAOUZ,REGION DE MARRAKECH-SAFI,Lotissement,lotissement,0,0,18170.0,lotissement · 18 170 m2,province al haouz Municipalité Tahanaout,GUctnt-0039/2026,676703,31.36864,-7.94143
2026-04-07,hotellerie,normale,COMMUNE D'AIT ZINEB,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Construction,hotel,1,0,700.0,hotel · R+1 · 700 m2 · sous-sol,"DOUAR ASSFALOU AIT ZINEB , AMERZEGAN",GUcznb-0016/2026,512618,34.66751,-7.21411
2026-04-07,lotissements,haute,COMMUNE D'AÏN KANSARA,PROVINCE DE MOULAY YAACOUB,REGION DE FES-MEKNES,Lotissement,lotissement,0,0,45616.0,lotissement · 45 616 m2,Province Moulay Yacoub Commune AIN KANSARA,GUcakr-0002/2026,750669,34.06171,-4.94282
2026-04-07,equipements,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,education,2,0,605.0,education · R+2 · 605 m2,PREFECTURE DE MARRAKECH COMMUNE URBAINE DE MARRAKECH QUARTIER LES PORTES DE MARRAKECH T2 CAFE EET BO,GUcmkh-0348/2026,361197,31.63804,-8.07294
2026-04-07,equipements,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,education,0,0,288.0,education · 288 m2,HAY IBN TACHFINE LOT N° 124 2EME ETAGE APPARTEMENT N°6,GUcmkh-0356/2026,706199,31.62189,-8.05039
2026-04-07,industriel,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,industriel,2,0,245.0,industriel · R+2 · 245 m2,Lotissement Maazouzia Lot N°89,GUcmkh-0344/2026,751143,31.68074,-8.04637
2026-04-07,equipements,normale,COMMUNE BIR JDID,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Construction,education,0,0,225.0,education · 225 m2,"LOTISSMMENT ""ATABAT ENOUR   Lot 44 et 35 BIR JDID",GUbjd-0040/2026,716846,33.37466,-7.66714
2026-04-07,grands_projets,normale,COMMUNE ECHELLALATE,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Construction,residence,3,0,186.0,residence · R+3 · 186 m2,LOTISSEMENT ENNOUR  LOT 9 PRÉFECTURE MOHAMMEDIA  C.T CHELLALATE      DOUAR OULED SIDI ALI CHTAIBA,GUchl-0035/2026,741769,33.6205,-7.44493
2026-04-07,lotissements,haute,COMMUNE MHARZA ESSAHEL,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,42405.0,42 405 m2,PROVINCE EL JADIDA BIR JDID,GUmel-0022/2026,575637,33.41362,-8.04234
2026-04-07,lotissements,haute,COMMUNE D'ALOUIDANE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Morcellement,autre,0,0,419540.0,419 540 m2,عمالة مراكش دائرة البور جماعة الويدان دوار اولاد الكرني بقعة C,GUcade-0010/2026,486776,31.67465,-7.87394
2026-04-07,lotissements,normale,COMMUNE EL JADIDA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,0,0,4953.0,lotissement · 4 953 m2,PTE DITE ARD EL KORCHEN DOUAR EL GHARBA,GUejd-0208/2026,547980,33.2199,-8.47141
2026-04-07,lotissements,haute,COMMUNE DE GUETTAYA,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Morcellement,autre,0,0,166498.0,166 498 m2,Guettaya,GUcgta-0023/2026,773841,32.55956,-6.27567
2026-04-07,grands_projets,haute,ARRONDISSEMENT MAARIF,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,bureau,7,0,2004.0,bureau · R+7 · 2 004 m2,BD ANOUAL QUARTIER PLATEAU,GUcas-0328/2026,745308,33.5691,-7.62715
2026-04-07,equipements,normale,ARRONDISSEMENT SIDI BELYOUT,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,sante,4,0,859.0,sante · R+4 · 859 m2,"Commune urbaine de Casablanca, Angle Bd, Brahim Roudani et Jean Jaures, Casablanca",GUcas-0325/2026,652863,30.47965,-10.60352
2026-04-07,lotissements,haute,COMMUNE D'AHL OUAD ZA,PROVINCE DE TAOURIRT,REGION DE L'ORIENTALE,Lotissement,lotissement,0,0,132362.0,lotissement · 132 362 m2,TAOURIRT RN 19,GUcaoz-0009/2026,736594,34.37076,-2.90113
2026-04-07,industriel,normale,COMMUNE D'AKHFENNIR,PROVINCE DE TERFAYA,REGION DE LAAYOUNE-SAKIA EL HAMRA,Construction,industriel,0,0,3000.0,industriel · 3 000 m2,CENTRE D'AKHFENIR HAY EL FATH TF 36536/17,GUcakn-0009/2026,579323,31.80605,-9.06353
2026-04-07,equipements,normale,ARRONDISSEMENT DE GUELIZ,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,sante,0,0,1633.0,sante · 1 633 m2,Avenue Moulay Abdellah Gueliz,GUcmkh-0346/2026,733605,31.64043,-8.00514
2026-04-06,grands_projets,normale,COMMUNE DE SABBAH,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Construction,social,0,0,525.0,social · 525 m2,LOTISSEMENT ZONE D'ACTIVITES DES FERRAILLEURS LOT N°350,GUsbbh-0003/2026,708424,33.85122,-6.99571
2026-04-06,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,84.0,social · R+2 · 84 m2,lot 125 ilot G sis tranche 6 ville de Tamansourt,GUchbl-0166/2026,760976,31.77116,-8.09528
2026-04-06,industriel,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,industriel,0,0,160.0,industriel · 160 m2,"TAMANSOURT TR7 LOT P N ° 295, MARRAKECH",GUchbl-0171/2026,665646,31.7751,-8.10367
2026-04-06,lotissements,haute,COMMUNE DE SIDI BOULENOUAR,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,330000.0,330 000 m2,PREFECTURE OUJDA ANGAD CR SIDI BOULANOUAR DOUAR ZKARA,GUcsbn-0003/2026,763158,34.56897,-2.12052
2026-04-06,industriel,haute,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,industriel,0,0,64345.0,industriel · 64 345 m2,Préfecture marrakech commune harbil Daouar El caid,GUchbl-0175/2026,747779,31.7167,-8.08369
2026-04-06,lotissements,haute,COMMUNE DE MESTFERKI,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,134380.0,134 380 m2,PREFECTURE D'OUJDA - QAIDAT OUED ISLY - COMMUNE  MESTFERKI,GUcmfk-0007/2026,769118,34.47583,-2.33846
2026-04-06,industriel,haute,COMMUNE LAGHDIRA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,0,0,28383.0,industriel · 28 383 m2,DOUAR OULED MOUMEN SIDI MESSAOUD,GUlgr-0015/2026,715526,33.3351,-7.97935
2026-04-06,grands_projets,normale,COMMUNE LAAOUNATE,PROVINCE SIDI BENNOUR,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,immeuble,3,0,791.0,immeuble · R+3 · 791 m2,"PROPRIETE DITE ""FAYD"" CENTRE LAAOUNATE",GUlao-0029/2026,738304,32.7363,-8.19587
2026-04-05,equipements,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,education,1,0,290.0,education · R+1 · 290 m2,SIDI GHANEM MENARA,GUcmkh-1017/2025,507682,31.67027,-8.04745
2026-04-05,industriel,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,industriel,2,0,140.0,industriel · R+2 · 140 m2,LOTISSEMENT ADIL II LOT N 36,GUcmkh-0242/2026,738151,30.47956,-10.6036
2026-04-05,grands_projets,normale,COMMUNE D'ASILAH,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,social,2,0,181.0,social · R+2 · 181 m2,"Lotissement Al Yazid , lot n° 150",GUcash-0047/2026,770813,35.47739,-6.0176
2026-04-05,grands_projets,normale,COMMUNE D'ASILAH,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,social,2,0,182.0,social · R+2 · 182 m2,"Lotissement El Yazid ,lot n° 151",GUcash-0046/2026,773630,35.47739,-6.0176
2026-04-05,hotellerie,normale,ARRONDISSEMENT DE MARRAKECH-MEDINA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,hotel,0,0,205.0,hotel · 205 m2,Issebtiyene Derb El Hammam N° 51 et 52 Marrakech,GUcmkh-0322/2026,767859,31.58068,-8.7382
2026-04-04,grands_projets,normale,COMMUNE D'ASILAH,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Groupement d'habitations,residence,3,0,1819.0,residence · R+3 · 1 819 m2,ASSILAH,GUcash-0035/2026,562377,35.45757,-6.03404
2026-04-03,lotissements,haute,COMMUNE LAGHDIRA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,109070.0,109 070 m2,Douar Driaaa,GUlgr-0014/2026,682669,33.31632,-7.96585
2026-04-03,lotissements,haute,COMMUNE DE TNINE AGLOU,PROVINCE DE TIZNIT,REGION DE SOUSS-MASSA,Morcellement,autre,0,0,13718.0,13 718 m2,DOUAR ANFOUD,GUctlo-0036/2026,774340,29.79648,-9.78005
2026-04-03,lotissements,haute,COMMUNE DE TALSINT,PROVINCE DE FIGUIG,REGION DE L'ORIENTALE,Morcellement,autre,0,0,73220.0,73 220 m2,TALSINT,GUcsnt-0029/2026,535086,32.54194,-3.46014
2026-04-03,equipements,normale,COMMUNE DE TIZGHITE,PROVINCE D'IFRANE,REGION DE FES-MEKNES,Construction,education,0,0,1403.0,education · 1 403 m2,ECOLE AIN ATROUSS,GUctie-0012/2026,456514,33.7588,-5.22928
2026-04-03,grands_projets,normale,COMMUNE D'OUAHAT SIDI BRAHIM,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,residence,2,0,107.0,residence · R+2 · 107 m2,Lotissement Sport City Marrakech Tranche 1 LOT N° C69,GUcosb-0116/2026,719028,31.70591,-7.9727
2026-04-03,lotissements,haute,COMMUNE DE BENI MELLAL,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Lotissement,lotissement,0,0,49867.0,lotissement · 49 867 m2,"PROPRIETE DITE ""SOLTANA 1"" AVENUE MOHAMED V, CENTRE OULED AYAD, KM 3 SUR LA ROUTE DE MARRAKECH",GUcbml-0290/2026,666612,32.32149,-6.3863
2026-04-03,lotissements,haute,COMMUNE DE TNINE AGLOU,PROVINCE DE TIZNIT,REGION DE SOUSS-MASSA,Morcellement,autre,0,0,13718.0,13 718 m2,DOUAR ANFOUD,GUctlo-0034/2026,774569,29.79685,-9.7797
2026-04-03,equipements,haute,COMMUNE DE RIBATE EL KHEIR,PROVINCE DE SEFROU,REGION DE FES-MEKNES,Construction,education,0,0,13131.0,education · 13 131 m2,Ribat EL kHEIR,GUcrek-0005/2026,442605,33.82653,-4.40481
2026-04-03,industriel,haute,COMMUNE DE BNI BOUFRAH,PROVINCE D'AL HOCEIMA,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,industriel,0,0,8711.0,industriel · 8 711 m2,"Sis à : C.R de Beni Boufrah, Lieu dit: ghabat Beni Boufrah Tayda",GUcbbh-0003/2026,758776,35.10483,-4.35001
2026-04-03,grands_projets,normale,COMMUNE DE YOUSSOUFIA,PROVINCE DE YOUSSOUFIA,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,2,0,1299.0,villa · R+2 · 1 299 m2,"Rue Hafid Ibrahim - Quartier ""Takaddoum""",GUcysa-0026/2026,751897,32.2535,-8.53114
2026-04-03,industriel,normale,ARRONDISSEMENT AIN SEBAA,PRÉFECTURE AIN SEBAA - HAY MOHAMMADI,REGION DE CASABLANCA-SETTAT,Construction,industriel,4,0,1315.0,industriel · R+4 · 1 315 m2 · sous-sol,QUARTIER INDUSTRIELLE AIN SEBAA PROPRIETE DITE SAADIA CASABLANCA,GUcas-0320/2026,742026,33.60891,-7.55923
2026-04-03,lotissements,haute,COMMUNE DE TNINE AGLOU,PROVINCE DE TIZNIT,REGION DE SOUSS-MASSA,Morcellement,autre,0,0,13718.0,13 718 m2,DOUAR ANFOUD,GUctlo-0035/2026,774454,29.79674,-9.77994
2026-04-03,equipements,normale,COMMUNE OULED SALEH,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,education,0,0,1014.0,education · 1 014 m2,LOTISSEMENT  ANNASR LOT N°5,GUosh-0053/2026,554217,33.42059,-7.68345
2026-04-03,lotissements,haute,COMMUNE DE TNINE AGLOU,PROVINCE DE TIZNIT,REGION DE SOUSS-MASSA,Morcellement,autre,0,0,13718.0,13 718 m2,DOUAR ANFOUD,GUctlo-0037/2026,774314,29.79627,-9.78026
2026-04-03,hotellerie,normale,ARRONDISSEMENT ANFA,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,hotel,0,0,934.0,hotel · 934 m2,"BVD DE LA CORNICHE,PROPRIETE DITE LES MOUETTES, QUARTIER EL HANK - BOURGOGNE - ANFA",GUcas-0310/2026,697649,30.4798,-10.60356
2026-04-03,lotissements,haute,COMMUNE D'AGUELMOUS,PROVINCE DE KHENIFRA,REGION DE BENI MELLAL-KHENIFRA,Morcellement,autre,0,0,22457.0,22 457 m2,LIEU DIT SIDI HSSIN,GUcals-0035/2026,723464,33.0391,-5.893
2026-04-03,industriel,normale,COMMUNE BOUSKOURA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Construction,industriel,0,0,590.0,industriel · 590 m2,PROVINCE NOUACEUR BOUSKOURA LOTISSEMENT ZEINA,GUbsk-0098/2026,607926,30.47956,-10.6036
2026-04-03,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,9098.0,villa · 9 098 m2,PROPRIETE DITE TAISSIR 1 COMMUNE TASSULTANTE MARRAKECH,GUctse-0280/2026,749747,31.52512,-7.95146
2026-04-03,grands_projets,haute,COMMUNE DAR BOUAZZA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,lotissement,0,0,39080.0,lotissement · 39 080 m2,propriété dite SAAIDA à DAR BOUAZZA,GUdbz-0122/2026,684310,33.51721,-7.81955
2026-04-03,grands_projets,normale,COMMUNE DE HARHOURA,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Groupement d'habitations,villa,1,0,2266.0,villa · R+1 · 2 266 m2 · sous-sol,COMMUNE DE HARHOURA PREFECTURE DE SKHIRATE-TEMARA PROPRIETE DITE SEHOUBA,GUchha-0034/2026,461629,33.9284,-6.94355
2026-04-03,equipements,normale,COMMUNE DE MTIOUA,PROVINCE DE CHEFCHAOUENE,REGION DE TANGER-TETOUAN-AL HOCEIMA,Modification / Aménagement,education,0,0,129.0,education · 129 m2,PROVINCE CHEFCHAOUENE ET COMMUNE JEBHA,GUcmoa-0004/2026,680477,35.20782,-4.66609
2026-04-03,lotissements,haute,COMMUNE DE LAQSIR,PROVINCE D'EL HAJEB,REGION DE FES-MEKNES,Morcellement,autre,0,0,214960.0,214 960 m2,"PROVINCE D'EL HAJEB,COMMUNE LAQSIR , CERCLE AIN TAOUJDATE",GUclqr-0063/2026,772720,33.91694,-5.13315
2026-04-03,lotissements,haute,COMMUNE DE BOUGHRIBA,PROVINCE DE BERKANE,REGION DE L'ORIENTALE,Morcellement,autre,0,0,108841.0,108 841 m2,"Province de Berkane, Commune de Boughriba",GUcbrb-0025/2026,755238,34.87447,-2.43839
2026-04-03,grands_projets,normale,COMMUNE DE BERKANE,PROVINCE DE BERKANE,REGION DE L'ORIENTALE,Construction,immeuble,6,0,165.0,immeuble · R+6 · 165 m2 · sous-sol,PROPRIETE DITE RAMDANI 2 BOULEVERD MOHAMMED V ROUTE BERKANE -SAIDIA,GUcbkn-0141/2026,733397,34.92878,-2.32983
2026-04-03,industriel,normale,COMMUNE OULED SALEH,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,3,0,728.0,industriel · R+3 · 728 m2,PROVINCE NOUACEURCOMMUNE OULED SALEH AL KHAIR S.I.3 S/24,GUosh-0050/2026,696567,33.42696,-7.63811
2026-04-03,industriel,haute,COMMUNE DE MAADNA,PROVINCE DE KHOURIBGA,REGION DE BENI MELLAL-KHENIFRA,Construction,industriel,0,0,20208.0,industriel · 20 208 m2 · piscine,DOUAR LABRAHMA HOUAREM COMMUNE MAADNA /PROPRIETE DITE MELK HASSNBI-01,GUcmdn-0005/2026,756367,32.86393,-6.52214
2026-04-03,grands_projets,normale,COMMUNE DE LAQSIR,PROVINCE D'EL HAJEB,REGION DE FES-MEKNES,Construction,social,1,0,63.0,social · R+1 · 63 m2,"LOT R 316, LOTISSEMENT LAKRAM",GUclqr-0061/2026,697072,33.95808,-5.23155
2026-04-03,equipements,normale,COMMUNE D'AIN ATTIG,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,sante,0,0,87.0,sante · 87 m2,Moustazah-4-5,GUatig-0064/2026,747129,33.88975,-6.96494
2026-04-02,lotissements,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Morcellement,autre,0,0,45210.0,45 210 m2,"Préfecture de Marrakech, Commune Tassoultant, lieu dit Douar Bougdire",GUctse-0310/2026,766545,31.55819,-8.04544
2026-04-02,lotissements,haute,COMMUNE DE BEN SMIM,PROVINCE D'IFRANE,REGION DE FES-MEKNES,Morcellement,autre,0,0,74910.0,74 910 m2,Province d'ifrane cercle d'azrou commune de ben smim douar ait yaacoub,GUcbsi-0004/2026,763277,33.47196,-5.19453
2026-04-02,industriel,normale,COMMUNE EL MACHREK,PROVINCE SIDI BENNOUR,REGION DE CASABLANCA-SETTAT,Construction,industriel,0,0,180.0,industriel · 180 m2,PROPRIETE DITE  FERRAILLEUR LOT  N°197,GUlmk-0013/2026,754322,32.76052,-8.48102
2026-04-02,lotissements,haute,COMMUNE D'AGHBALOU AQORAR,PROVINCE DE SEFROU,REGION DE FES-MEKNES,Morcellement,autre,0,0,20000.0,20 000 m2,"Province et cercle de sefrou , Commune Aghbalou Akourar,Lieu dit Mohammadia",GUcaar-0010/2026,771465,33.9253,-4.91353
